0;#;FORM;LEMMA;POS;GRAM;COMMENT;CHECKED;CONTEXT;RIGHT1;RIGHT2;RIGHT3;RIGHT4;RIGHT5;RIGHT6;RIGHTLEMMA;AUTO_LEMMA;AUTO_POS;AUTO_GRAM
47546;;теряет;ТЕРЯТЬ;V;ipf praes sg indic - 3p;;;в постоянной учебе теряет , как бы ,;т;е;я;р;е;т;Ь;ТЕРЯТЬ;V;ipf praes sg indic - 3p
47553;;теряет;ТЕРЯТЬ;V;ipf praes sg indic - 3p;;;самого себя , теряет свое хобби ,;т;е;я;р;е;т;Ь;ТЕРЯТЬ;V;ipf praes sg indic - 3p
47557;;теряет;ТЕРЯТЬ;V;ipf praes sg indic - 3p;;;свое хобби , теряет свою индивидуальность ,;т;е;я;р;е;т;Ь;ТЕРЯТЬ;V;ipf praes sg indic - 3p
47562;;начинаешь;НАЧИНАТЬ;V;ipf praes sg indic - 2p;;;индивидуальность , ты начинаешь просто тупо учить;ь;ш;е;а;н;и;Ь;НАЧИНАТЬ;V;ipf praes sg indic - 2p
47994;;вот;ВОТ;PART;PART;;;пытаешься разбавить свою вот эту учебную жизнь;т;о;в;;;;Т;ВОТ;PART;PART
47565;;учить;УЧИТЬ;V;ipf - - inf - -;;;начинаешь просто тупо учить , учить ,;ь;т;и;ч;у;;Ь;УЧИТЬ;V;ipf - - inf - -
47567;;учить;УЧИТЬ;V;ipf - - inf - -;;;тупо учить , учить , учить ,;ь;т;и;ч;у;;Ь;УЧИТЬ;V;ipf - - inf - -
47569;;учить;УЧИТЬ;V;ipf - - inf - -;;;, учить , учить , учить ,;ь;т;и;ч;у;;Ь;УЧИТЬ;V;ipf - - inf - -
47571;;учить;УЧИТЬ;V;ipf - - inf - -;;;, учить , учить , и ,;ь;т;и;ч;у;;Ь;УЧИТЬ;V;ipf - - inf - -
47582;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;, как бы , хочу смену деятельности ,;у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
48000;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47591;;позанималась;ПОЗАНИМАТЬСЯ;V;pf praet sg indic f -;;;, типа : позанималась  когнитивной наукой;ь;с;а;л;а;м;Я;ПОЗАНИМАТЬСЯ;V;pf praet sg indic f -
47598;;перешла;ПЕРЕЙТИ;V;pf praet sg indic f -;;; , потом перешла к деятельности –;а;л;ш;е;р;е;И;ПЕРЕЙТИ;V;pf praet sg indic f -
48003;"<distinct form=""волонтерствами"">";;;;;;;;;;;;;;;;;
48004;;,;,;PUNCT;;;;;,;;;;;;,;,;,;
47624;;боялась;БОЯТЬСЯ;V;ipf praet sg indic f -;;;, я очень боялась , что второй;ь;с;а;л;я;о;Я;БОЯТЬСЯ;V;ipf praet sg indic f -
48006;</distinct>;;;;;;;;;;;;;;;;;
48007;"<distinct form=""организаторством"">";;;;;;;;;;;;;;;;;
48008;;,;,;PUNCT;;;;;,;;;;;;,;,;,;
47629;;будет;БЫТЬ;V;ipf praes sg indic - 3p;;;что второй курс будет очень загруженным ,;т;е;д;у;б;;Ь;БЫТЬ;V;ipf praes sg indic - 3p
48010;</distinct>;;;;;;;;;;;;;;;;;
48011;;и;И;CONJ;CONJ;;;, организацией  и так далее ,;и;;;;;;И;И;CONJ;CONJ
48012;;так;ТАК;ADV;-;;;организацией  и так далее , и;к;а;т;;;;К;ТАК;ADV;-
48013;;далее;ДАЛЕЕ;ADV;-;;; и так далее , и так;е;е;л;а;д;;Е;ДАЛЕЕ;ADV;-
48014;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48015;;и;И;CONJ;CONJ;;;так далее , и так далее ,;и;;;;;;И;И;CONJ;CONJ
48016;;так;ТАК;ADV;-;;;далее , и так далее , и;к;а;т;;;;К;ТАК;ADV;-
48017;;далее;ДАЛЕЕ;ADV;-;;;, и так далее , и так;е;е;л;а;д;;Е;ДАЛЕЕ;ADV;-
48018;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48019;;и;И;CONJ;CONJ;;;так далее , и так далее ,;и;;;;;;И;И;CONJ;CONJ
48020;;так;ТАК;ADV;-;;;далее , и так далее , это;к;а;т;;;;К;ТАК;ADV;-
48021;;далее;ДАЛЕЕ;ADV;-;;;, и так далее , это ,;е;е;л;а;д;;Е;ДАЛЕЕ;ADV;-
48022;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47638;;выглядит;ВЫГЛЯДЕТЬ;V;ipf praes sg indic - 3p;;;он таким не выглядит , я уже;т;и;д;я;л;г;Ь;ВЫГЛЯДЕТЬ;V;ipf praes sg indic - 3p
48024;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47642;;перешла;ПЕРЕЙТИ;V;pf praet sg indic f -;;;, я уже перешла на второй курс;а;л;ш;е;р;е;И;ПЕРЕЙТИ;V;pf praet sg indic f -
48026;;и;И;CONJ;CONJ;;;это , это и есть твоя жизнь;и;;;;;;И;И;CONJ;CONJ
47649;;сохранила;СОХРАНИТЬ;V;pf praet sg indic f -;;;, успешно , сохранила стипендию . ;а;л;и;н;а;р;Ь;СОХРАНИТЬ;V;pf praet sg indic f -
47656;;Думала;ДУМАТЬ;V;ipf praet sg indic f -;;;Пока .  Думала , что второй;а;л;а;м;у;Д;Ь;ДУМАТЬ;V;ipf praet sg indic f -
47661;;будет;БЫТЬ;V;ipf praes sg indic - 3p;;;что второй курс будет очень такой ,;т;е;д;у;б;;Ь;БЫТЬ;V;ipf praes sg indic - 3p
48030;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48031;;и;И;CONJ;CONJ;;;твоя жизнь , и потом ты ,;и;;;;;;И;И;CONJ;CONJ
48032;;потом;ПОТОМ;ADVPRO;-;;;жизнь , и потом ты , вспоминая;м;о;т;о;п;;М;ПОТОМ;ADV;-
47675;;выглядит;ВЫГЛЯДЕТЬ;V;ipf praes sg indic - 3p;;;это так не выглядит .  Ну;т;и;д;я;л;г;Ь;ВЫГЛЯДЕТЬ;V;ipf praes sg indic - 3p
48034;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47748;;поесть;ПОЕСТЬ;V;pf - - inf - -;;;столовой , негде поесть .  Несмотря на;ь;т;с;е;о;п;Ь;ПОЕСТЬ;V;pf - - inf - -
47756;;находишься;НАХОДИТЬСЯ;V;ipf praes sg indic - 2p;;;, что ты находишься на Китай-городе ,;я;с;ь;ш;и;д;Я;НАХОДИТЬСЯ;V;ipf praes sg indic - 2p
48037;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47766;;успеваешь;УСПЕВАТЬ;V;ipf praes sg indic - 2p;;;ты объективно не успеваешь выйти из здания;ь;ш;е;а;в;е;Ь;УСПЕВАТЬ;V;ipf praes sg indic - 2p
48039;;так;ТАК;ADV;-;;;ее , будешь так это с теплотой;к;а;т;;;;К;ТАК;ADV;-
47767;;выйти;ВЫЙТИ;V;pf - - inf - -;;;объективно не успеваешь выйти из здания ,;и;т;й;ы;в;;И;ВЫЙТИ;V;pf - - inf - -
48041;;с;С;PR;PR;;;будешь так это с теплотой : «;с;;;;;;С;С;PR;PR
47771;;дойти;ДОЙТИ;V;pf - - inf - -;;;из здания , дойти хоть до чего-то;и;т;й;о;д;;И;ДОЙТИ;V;pf - - inf - -
48043;;:;:;PUNCT;;;;;:;;;;;;:;:;:;:
48044;;«;«;PUNCT;;;;;«;;;;;;«;«;_;_
48045;;ой;ОЙ;INTJ;INTJ;;;теплотой : « ой , а вот;й;о;;;;;Й;ОЙ;INTJ;INTJ
48046;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48047;;а;А;CONJ;CONJ;;;« ой , а вот я помню;а;;;;;;А;А;CONJ;CONJ
48048;;вот;ВОТ;PART;PART;;;ой , а вот я помню там;т;о;в;;;;Т;ВОТ;PART;PART
47782;;вернуться;ВЕРНУТЬСЯ;V;pf - - inf - -;;;менее , и вернуться обратно , и;я;с;ь;т;у;н;Я;ВЕРНУТЬСЯ;V;pf - - inf - -
47786;;поесть;ПОЕСТЬ;V;pf - - inf - -;;;обратно , и поесть , и это;ь;т;с;е;о;п;Ь;ПОЕСТЬ;V;pf - - inf - -
48051;;там;ТАМ;ADVPRO;-;;;вот я помню там свой  посвящение;м;а;т;;;;М;ТАМ;ADV;-
48052;;свой;СВОЙ;APRO;- acc sg plen m inan;;;я помню там свой  посвящение ;й;о;в;с;;;Й;СВОЙ;A;- acc sg plen m inan
48053;"<distinct form=""посвят"">";;;;;;;;;;;;;;;;;
47800;;могла;МОЧЬ;V;ipf praet sg indic f -;;; Раньше я могла брать еду из;а;л;г;о;м;;Ь;МОЧЬ;V;ipf praet sg indic f -
48055;</distinct>;;;;;;;;;;;;;;;;;
48056;;»;»;PUNCT;;;;;»;;;;;;»;»;_;_
48057;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48058;;или;ИЛИ;CONJ;CONJ;;; » , или : « блин;и;л;и;;;;И;ИЛИ;CONJ;CONJ
48059;;:;:;PUNCT;;;;;:;;;;;;:;:;:;:
48060;;«;«;PUNCT;;;;;«;;;;;;«;«;_;_
48061;;блин;БЛИН;PARENTH;PARENTH;;;или : « блин , а я;н;и;л;б;;;Н;БЛИН;S;m inan nom sg
48062;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48063;;а;А;CONJ;CONJ;;;« блин , а я вот помню;а;;;;;;А;А;CONJ;CONJ
47801;;брать;БРАТЬ;V;ipf - - inf - -;;;Раньше я могла брать еду из общежития;ь;т;а;р;б;;Ь;БРАТЬ;V;ipf - - inf - -
48065;;вот;ВОТ;PART;PART;;;, а я вот помню я делал;т;о;в;;;;Т;ВОТ;PART;PART
47815;;была;БЫТЬ;V;ipf praet sg indic f -;;;корпусе на Текстильщиках была  микроволновая печь;а;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic f -
47824;;могу;МОЧЬ;V;ipf praes sg indic - 1p;;;а теперь не могу потому , что;у;г;о;м;;;Ь;МОЧЬ;V;ipf praes sg indic - 1p
47838;;люблю;ЛЮБИТЬ;V;ipf praes sg indic - 1p;;;а я не люблю холодные макароны ,;ю;л;б;ю;л;;Ь;ЛЮБИТЬ;V;ipf praes sg indic - 1p
47860;;приходится;ПРИХОДИТЬСЯ;V;ipf praes sg indic - 3p;;; И поэтому приходится какими-то мелкими перебежками;я;с;т;и;д;о;Я;ПРИХОДИТЬСЯ;V;ipf praes sg indic - 3p
48070;;»;»;PUNCT;;;;;»;;;;;;»;»;_;_
48071;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48072;;или;ИЛИ;CONJ;CONJ;;;это » , или : « вот;и;л;и;;;;И;ИЛИ;CONJ;CONJ
48073;;:;:;PUNCT;;;;;:;;;;;;:;:;:;:
48074;;«;«;PUNCT;;;;;«;;;;;;«;«;_;_
48075;;вот;ВОТ;PART;PART;;;или : « вот я еще вот;т;о;в;;;;Т;ВОТ;PART;PART
47864;;бегать;БЕГАТЬ;V;ipf - - inf - -;;;какими-то мелкими перебежками бегать то до Mc;ь;т;а;г;е;б;Ь;БЕГАТЬ;V;ipf - - inf - -
48077;;еще;ЕЩЕ;ADV;-;;;« вот я еще вот то сделал;е;щ;е;;;;Е;ЕЩЕ;ADV;-
48078;;вот;ВОТ;PART;PART;;;вот я еще вот то сделал ,;т;о;в;;;;Т;ВОТ;PART;PART
47890;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;ужасно , не хочу так жить ,;у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
47892;;жить;ЖИТЬ;V;ipf - - inf - -;;;не хочу так жить , хочу столовую.;ь;т;и;ж;;;Ь;ЖИТЬ;V;ipf - - inf - -
48081;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48082;;блин;БЛИН;PARENTH;PARENTH;;;то сделал , блин , это было;н;и;л;б;;;Н;БЛИН;S;m inan nom sg
48083;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47894;;хочу;ХОТЕТЬ;V;ipf praes sg indic - 1p;;;так жить , хочу столовую.  ;у;ч;о;х;;;Ь;ХОТЕТЬ;V;ipf praes sg indic - 1p
47904;;рассказать;РАССКАЗАТЬ;V;pf - - inf - -;;;, что еще рассказать ?  Не;ь;т;а;з;а;к;Ь;РАССКАЗАТЬ;V;pf - - inf - -
48086;;так;ТАК;ADV;-;;;, это было так клево » .;к;а;т;;;;К;ТАК;ADV;-
48087;;клево;КЛЕВЫЙ;ADV;- - sg brev n -;;;это было так клево » . и;о;в;е;л;к;;Й;КЛЕВЫЙ;A;- - sg brev n -
48088;;»;»;PUNCT;;;;;»;;;;;;»;»;_;_
48089;"<distinct form=""иии"">";;;;;;;;;;;;;;;;;
48090;;.;.;PUNCT;;;;так клево » . и  ,;.;;;;;;.;.;SENT;
48091;;и;И;CONJ;CONJ;;;клево » . и  , это;и;;;;;;И;И;CONJ;CONJ
48092;</distinct>;;;;;;;;;;;;;;;;;
48093;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
47908;;знаю;ЗНАТЬ;V;ipf praes sg indic - 1p;;;?  Не знаю ..  При;ю;а;н;з;;;Ь;ЗНАТЬ;V;ipf praes sg indic - 1p
47915;;успеваю;УСПЕВАТЬ;V;ipf praes sg indic - 1p;;;этом , я успеваю  организовывать ;ю;а;в;е;п;с;Ь;УСПЕВАТЬ;V;ipf praes sg indic - 1p
48096;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48097;;что;ЧТО;CONJ;CONJ;;;это то , что формирует тебя ,;о;т;ч;;;;О;ЧТО;CONJ;CONJ
47917;;организовывать;ОРГАНИЗОВЫВАТЬ;V;ipf - - inf - -;;;я успеваю  организовывать  всякие ;ь;т;а;в;ы;в;Ь;ОРГАНИЗОВЫВАТЬ;V;ipf - - inf - -
47933;;знаю;ЗНАТЬ;V;ipf praes sg indic - 1p;;; , не знаю , еще всяких;ю;а;н;з;;;Ь;ЗНАТЬ;V;ipf praes sg indic - 1p
48100;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48101;;поэтому;ПОЭТОМУ;ADVPRO;-;;;формирует тебя , поэтому мне кажется ,;у;м;о;т;э;о;У;ПОЭТОМУ;ADV;-
47942;;считаю;СЧИТАТЬ;V;ipf praes sg indic - 1p;;;, и я считаю , что это;ю;а;т;и;ч;с;Ь;СЧИТАТЬ;V;ipf praes sg indic - 1p
47957;;учишься;УЧИТЬСЯ;V;ipf praes sg indic - 2p;;;ты просто тупо учишься – ты задрот;я;с;ь;ш;и;ч;Я;УЧИТЬСЯ;V;ipf praes sg indic - 2p
48104;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48105;;что;ЧТО;CONJ;CONJ;;;мне кажется , что тупо учиться ;о;т;ч;;;;О;ЧТО;CONJ;CONJ
48106;;тупо;ТУПО;ADV;-;;;кажется , что тупо учиться  для;о;п;у;т;;;О;ТУПО;ADV;-
47969;;выходишь;ВЫХОДИТЬ;V;ipf praes sg indic - 2p;;;, когда ты выходишь , ну ,;ь;ш;и;д;о;х;Ь;ВЫХОДИТЬ;V;ipf praes sg indic - 2p
48108;"<distinct form=""дляя"">";;;;;;;;;;;;;;;;;
48109;;для;ДЛЯ;PR;PR;;;тупо учиться  для  , ну;я;л;д;;;;Я;ДЛЯ;PR;PR
48110;</distinct>;;;;;;;;;;;;;;;;;
48111;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48112;;ну;НУ;PART;PART;;;для  , ну , по крайней мере для;у;н;;;;;У;НУ;PART;PART
48113;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48114;;по крайней мере;по крайней мере;ADV;-;;;, ну , по крайней мере для меня ,;е;р;е;м; ;й;е;по крайней мере;ADV;-
48115;;для;ДЛЯ;PR;PR;;;ну , по крайней мере для меня , очень;я;л;д;;;;Я;ДЛЯ;PR;PR
47973;;выпускаешься;ВЫПУСКАТЬСЯ;V;ipf praes sg indic - 2p;;;, ну , выпускаешься из универа ,;я;с;ь;ш;е;а;Я;ВЫПУСКАТЬСЯ;V;ipf praes sg indic - 2p
48117;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48118;;очень;ОЧЕНЬ;ADV;-;;;для меня , очень - очень скучно;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
48119;;-;-;PUNCT;;;;;-;;;;;;-;-;-;-
48120;;очень;ОЧЕНЬ;ADV;-;;;, очень - очень скучно , несмотря на;ь;н;е;ч;о;;Ь;ОЧЕНЬ;ADV;-
48121;;скучно;СКУЧНО;ADV;-;;;очень - очень скучно , несмотря на то;о;н;ч;у;к;с;О;СКУЧНО;ADV;-
48122;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48123;;несмотря на;несмотря на;PR;PR;;;очень скучно , несмотря на то , что;а;н; ;я;р;т;а;несмотря на;PR;PR
47991;;пытаешься;ПЫТАТЬСЯ;V;ipf praes sg indic - 2p;;;А если ты пытаешься разбавить свою вот;я;с;ь;ш;е;а;Я;ПЫТАТЬСЯ;V;ipf praes sg indic - 2p
48125;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48126;;что;ЧТО;CONJ;CONJ;;;несмотря на то , что материал реально интересный;о;т;ч;;;;О;ЧТО;CONJ;CONJ
47992;;разбавить;РАЗБАВИТЬ;V;pf - - inf - -;;;если ты пытаешься разбавить свою вот эту;ь;т;и;в;а;б;Ь;РАЗБАВИТЬ;V;pf - - inf - -
48128;;реально;РЕАЛЬНО;ADV;-;;;, что материал реально интересный , ты;о;н;ь;л;а;е;О;РЕАЛЬНО;ADV;-
48027;;есть;БЫТЬ;V;ipf praes sg indic - 3p;;;, это и есть твоя жизнь ,;ь;т;с;е;;;Ь;БЫТЬ;V;ipf praes sg indic - 3p
48130;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48035;;вспоминая;ВСПОМИНАТЬ;V;ipf praes - ger - -;;;потом ты , вспоминая ее , будешь;я;а;н;и;м;о;Ь;ВСПОМИНАТЬ;V;ipf praes - ger - -
48038;;будешь;БЫТЬ;V;ipf praes sg indic - 2p;;;вспоминая ее , будешь так это с;ь;ш;е;д;у;б;Ь;БЫТЬ;V;ipf praes sg indic - 2p
48050;;помню;ПОМНИТЬ;V;ipf praes sg indic - 1p;;;а вот я помню там свой ;ю;н;м;о;п;;Ь;ПОМНИТЬ;V;ipf praes sg indic - 1p
48134;;как;КАК;CONJ;CONJ;;;ты прям видишь как его можно применять;к;а;к;;;;К;КАК;CONJ;CONJ
48066;;помню;ПОМНИТЬ;V;ipf praes sg indic - 1p;;;а я вот помню я делал это;ю;н;м;о;п;;Ь;ПОМНИТЬ;V;ipf praes sg indic - 1p
48136;;можно;МОЖНО;PRAEDIC;-;;;видишь как его можно применять , ты;о;н;ж;о;м;;О;МОЖНО;ADV;-
48068;;делал;ДЕЛАТЬ;V;ipf praet sg indic m -;;;вот помню я делал это » ,;л;а;л;е;д;;Ь;ДЕЛАТЬ;V;ipf praet sg indic m -
48138;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48080;;сделал;СДЕЛАТЬ;V;pf praet sg indic m -;;;еще вот то сделал , блин ,;л;а;л;е;д;с;Ь;СДЕЛАТЬ;V;pf praet sg indic m -
48085;;было;БЫТЬ;V;ipf praet sg indic n -;;;блин , это было так клево »;о;л;ы;б;;;Ь;БЫТЬ;V;ipf praet sg indic n -
48098;;формирует;ФОРМИРОВАТЬ;V;ipf praes sg indic - 3p;;;то , что формирует тебя , поэтому;т;е;у;р;и;м;Ь;ФОРМИРОВАТЬ;V;ipf praes sg indic - 3p
48142;;как;КАК;CONJ;CONJ;;;ты прям видишь как его можно применять;к;а;к;;;;К;КАК;CONJ;CONJ
48103;;кажется;КАЗАТЬСЯ;V;ipf praes sg indic - 3p;;;, поэтому мне кажется , что тупо;я;с;т;е;ж;а;Я;КАЗАТЬСЯ;V;ipf praes sg indic - 3p
48144;;можно;МОЖНО;PRAEDIC;-;;;видишь как его можно применять на практике;о;н;ж;о;м;;О;МОЖНО;ADV;-
48107;;учиться;УЧИТЬСЯ;V;ipf - - inf - -;;;, что тупо учиться  для ;я;с;ь;т;и;ч;Я;УЧИТЬСЯ;V;ipf - - inf - -
48146;;на;НА;PR;PR;;;его можно применять на практике и так;а;н;;;;;А;НА;PR;PR
48133;;видишь;ВИДЕТЬ;V;ipf praes sg indic - 2p;;;, ты прям видишь как его можно;ь;ш;и;д;и;в;Ь;ВИДЕТЬ;V;ipf praes sg indic - 2p
48148;;и;И;CONJ;CONJ;;;применять на практике и так далее ,;и;;;;;;И;И;CONJ;CONJ
48149;;так;ТАК;ADV;-;;;на практике и так далее , и;к;а;т;;;;К;ТАК;ADV;-
48150;;далее;ДАЛЕЕ;ADV;-;;;практике и так далее , и так;е;е;л;а;д;;Е;ДАЛЕЕ;ADV;-
48151;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48152;;и;И;CONJ;CONJ;;;так далее , и так далее ,;и;;;;;;И;И;CONJ;CONJ
48153;;так;ТАК;ADV;-;;;далее , и так далее , и;к;а;т;;;;К;ТАК;ADV;-
48154;;далее;ДАЛЕЕ;ADV;-;;;, и так далее , и это;е;е;л;а;д;;Е;ДАЛЕЕ;ADV;-
48155;;,;,;PUNCT;;;;;,;;;;;;,;,;,;,
48156;;и;И;CONJ;CONJ;;;так далее , и это все реально;и;;;;;;И;И;CONJ;CONJ
